STATE,PLANT,LAT,LON,COAL,OIL,GAS,NUCLEAR,HYDRO,BIOMASS,WIND,SOLAR,GEOTHERMAL,OTHER,TOTAL GENERATION,PERCENT COAL,PERCENT OIL,PERCENT GAS,PERCENT NUCLEAR,PERCENT HYDRO,PERCENT BIOMASS,PERCENT WIND,PERCENT SOLAR,PERCENT GEOTHERMAL,PERCENT OTHER,TOTAL RENEWABLE,TOTAL NONRENEWABLE,PERCENT RENEWABLE,PERCENT NONRENEWABLE
NM,Sps4 Monument,32.681944,-103.303611,0,0,0,0,0,0,0,"20,382",0,0,"20,382",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"20,382",0,100.00%,0.00%
NM,Sps5 Hopi,32.345556,-104.234722,0,0,0,0,0,0,0,"19,968",0,0,"19,968",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"19,968",0,100.00%,0.00%
NM,Sterling I Wind Farm,33.3596,-103.25058,0,0,0,0,0,0,"134,368",0,0,0,"134,368",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,"134,368",0,100.00%,0.00%
NM,Storrie Lake Solar Project,35.656944,-105.183889,0,0,0,0,0,0,0,"3,399",0,0,"3,399",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"3,399",0,100.00%,0.00%
NM,Sue Cleveland High School,35.313333,-106.657778,0,0,0,0,0,0,0,"2,275",0,0,"2,275",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"2,275",0,100.00%,0.00%
NM,Sune Epe1 Llc,32.034383,-106.340986,0,0,0,0,0,0,0,"23,240",0,0,"23,240",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"23,240",0,100.00%,0.00%
NM,Sune Epe2 Llc,32.251667,-106.913333,0,0,0,0,0,0,0,"26,709",0,0,"26,709",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"26,709",0,100.00%,0.00%
NM,Syncarpha Eagle Nest,36.544166,-105.2772,0,0,0,0,0,0,0,403,0,0,403,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,403,0,100.00%,0.00%
NM,Texico Wind Ranch Lp,34.36,-103.0667,0,0,0,0,0,0,"2,792",0,0,0,"2,792",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,"2,792",0,100.00%,0.00%
NM,Tsgt Mobile Generator #15,36.934,-106.9865,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%
NM,Tucumcari,35.168056,-103.718055,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%
NM,Univ New Mexico Cogen Plant,35.120278,-106.609722,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%
NM,Valencia Power Plant,34.611549,-106.732234,0,0,"101,531",0,0,0,0,0,0,0,"101,531",0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,"101,531",0.00%,100.00%
NM,Vista Solar Energy Center,34.741,-106.655,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%
NM,Wal-Mart Truth Or Consequences Pv,33.1526,-107.249831,0,0,0,0,0,0,0,"1,941",0,0,"1,941",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"1,941",0,100.00%,0.00%
NM,Wildcat Wind,32.952778,-103.285278,0,0,0,0,0,0,"91,113",0,0,0,"91,113",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,"91,113",0,100.00%,0.00%
NM,Wsmr I,32.395833,-106.47722,0,0,0,0,0,0,0,"7,564",0,0,"7,564",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"7,564",0,100.00%,0.00%
NV,Aiya Solar Project,36.685,-114.646,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%
NV,Apex Generating Station,36.415999,-114.960916,0,0,"2,301,347",0,0,0,0,0,0,0,"2,301,347",0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,"2,301,347",0.00%,100.00%
NV,Apex Solar Pv Power Project,36.39,-114.97,0,0,0,0,0,0,0,"51,953",0,0,"51,953",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"51,953",0,100.00%,0.00%
NV,Arrow Canyon Solar,36.459259,-114.844386,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%
NV,Battle Mountain,40.6253,-116.9131,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%
NV,Battle Mountain Solar Project,40.718433,-117.06143,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%
NV,Beowawe Power,40.5547,-116.6175,0,0,0,0,0,0,0,0,"99,494",0,"99,494",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,"99,494",0,100.00%,0.00%
NV,"Boulder Solar Ii, Llc",35.85,-114.944,0,0,0,0,0,0,0,"135,238",0,0,"135,238",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"135,238",0,100.00%,0.00%
NV,"Boulder Solar Power, Llc",35.348,-114.97,0,0,0,0,0,0,0,"280,103",0,0,"280,103",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"280,103",0,100.00%,0.00%
NV,Brady,39.796032,-119.010013,0,0,0,0,0,0,0,0,"77,430",0,"77,430",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,"77,430",0,100.00%,0.00%
NV,Brunswick,39.1522,-119.7478,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%
NV,"Cc Landfill Energy, Llc",36.35867,-114.87483,0,0,0,0,0,"26,933",0,0,0,0,"26,933",0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,"26,933",0,100.00%,0.00%
NV,Chuck Lenzie Generating Station,36.383719,-114.921779,0,0,"6,668,436",0,0,0,0,0,0,0,"6,668,436",0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,"6,668,436",0.00%,100.00%
NV,Citycenter Central Plant Cogen Units,36.1039,-115.1794,0,0,"62,250",0,0,0,0,0,0,0,"62,250",0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,"62,250",0.00%,100.00%
NV,Clark,36.0875,-115.0507,0,0,"881,892",0,0,0,0,0,0,0,"881,892",0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,"881,892",0.00%,100.00%
NV,Cm10,35.7881,-114.9933,0,0,0,0,0,0,0,"19,595",0,0,"19,595",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"19,595",0,100.00%,0.00%
NV,Cm48,35.7814,-114.9933,0,0,0,0,0,0,0,"100,205",0,0,"100,205",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"100,205",0,100.00%,0.00%
NV,Copper Mountain Solar 2,35.786389,-114.962778,0,0,0,0,0,0,0,"367,474",0,0,"367,474",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"367,474",0,100.00%,0.00%
NV,Copper Mountain Solar 3,35.889419,-114.957912,0,0,0,0,0,0,0,"613,866",0,0,"613,866",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"613,866",0,100.00%,0.00%
NV,"Copper Mountain Solar 4, Llc",35.78222,-114.975375,0,0,0,0,0,0,0,"263,829",0,0,"263,829",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"263,829",0,100.00%,0.00%
NV,Crescent Dunes Solar Energy,38.238889,-117.36361,0,0,0,0,0,0,0,"195,810",0,0,"195,810",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"195,810",0,100.00%,0.00%
NV,Crescent Valley Solar,40.335091,-116.635845,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%
NV,Desert Peak Power Plant,39.753999,-118.953497,0,0,0,0,0,0,0,0,"91,301",0,"91,301",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,"91,301",0,100.00%,0.00%
NV,Desert Star Energy Center,35.788889,-114.994167,0,0,"1,659,922",0,0,0,0,0,0,0,"1,659,922",0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,"1,659,922",0.00%,100.00%
NV,Dignity - San Martin,36.057181,-115.272131,0,0,0,0,0,0,0,"2,142",0,0,"2,142",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"2,142",0,100.00%,0.00%
NV,Dignity - Siena Campus,36.004293,-115.115305,0,0,0,0,0,0,0,"1,770",0,0,"1,770",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"1,770",0,100.00%,0.00%
NV,Dixie Valley Power Partnership,39.9668,-117.8558,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%
NV,Don A Campbell 1 Geothermal,38.836667,-118.323889,0,0,0,0,0,0,0,0,"168,039",0,"168,039",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,"168,039",0,100.00%,0.00%
NV,Don A Campbell 2 Geothermal,38.835836,-118.325339,0,0,0,0,0,0,0,0,"158,933",0,"158,933",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,"158,933",0,100.00%,0.00%
NV,Eagle Shadow Mountain Solar Farm,36.629761,-114.684033,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%
NV,"Egp Stillwater Solar Pv Ii, Llc",39.542041,-118.560147,0,0,0,0,0,0,0,"39,522",0,0,"39,522",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"39,522",0,100.00%,0.00%
NV,Ely Energy Center,39.5,-114.783333,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%
NV,Empire,40.3714,-119.4092,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%
NV,Enel Salt Wells Llc,39.2944,-118.5725,0,0,0,0,0,0,0,0,"98,293",0,"98,293",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,"98,293",0,100.00%,0.00%
NV,Fallon,39.472222,-118.791111,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%
NV,Fleish,39.2851,-119.5933,0,0,0,0,"14,677",0,0,0,0,0,"14,677",0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,"14,677",0,100.00%,0.00%
NV,Fort Churchill,39.1281,-119.1322,0,0,"479,819",0,0,0,0,0,0,0,"479,819",0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,"479,819",0.00%,100.00%
NV,Ft. Churchill Pv,39.128056,-119.14,0,0,0,0,0,0,0,"35,396",0,0,"35,396",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"35,396",0,100.00%,0.00%
NV,Gabbs,38.7714,-117.6869,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%
NV,Galena 2 Geothermal Power Plant,39.373189,-119.764507,0,0,0,0,0,0,0,0,"31,238",0,"31,238",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,"31,238",0,100.00%,0.00%
NV,Galena 3 Geothermal Power Plant,39.388722,-119.748908,0,0,0,0,0,0,0,0,"129,181",0,"129,181",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,"129,181",0,100.00%,0.00%
NV,Goodsprings Waste Heat Recovery,35.809444,-115.411389,0,0,0,0,0,0,0,0,0,86346,"86,346",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,"86,346",0.00%,100.00%
NV,Harry Allen,36.430554,-114.902405,0,0,"3,666,215",0,0,0,0,0,0,0,"3,666,215",0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,"3,666,215",0.00%,100.00%
NV,Hoover Dam (Nv),36.01551,-114.738006,0,0,0,0,"1,814,646",0,0,0,0,0,"1,814,646",0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,"1,814,646",0,100.00%,0.00%
NV,Ikea Las Vegas 462,36.068926,-115.280825,0,0,0,0,0,0,0,"1,416",0,0,"1,416",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"1,416",0,100.00%,0.00%
NV,Jersey Valley Geothermal Power Plant,40.1808,-117.4739,0,0,0,0,0,0,0,0,"71,989",0,"71,989",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,"71,989",0,100.00%,0.00%
NV,Lahontan,39.4625,-119.0667,0,0,0,0,"4,419",0,0,0,0,0,"4,419",0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,"4,419",0,100.00%,0.00%
NV,Las Vegas Generating Station,36.2319,-115.1222,0,0,"346,071",0,0,0,0,0,0,0,"346,071",0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,"346,071",0.00%,100.00%
NV,Las Vegas Wpcf Solar Plant,36.134444,-115.035278,0,0,0,0,0,0,0,"5,850",0,0,"5,850",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"5,850",0,100.00%,0.00%
NV,Lovelock Solar,40.33487,-116.635494,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%
NV,Luning Energy,38.546947,-118.19156,0,0,0,0,0,0,0,"129,358",0,0,"129,358",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"129,358",0,100.00%,0.00%
NV,Mcginness Hills,39.5911,-116.9119,0,0,0,0,0,0,0,0,"737,853",0,"737,853",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,"737,853",0,100.00%,0.00%
NV,Mcginness Hills 3,39.5963,-116.8942,0,0,0,0,0,0,0,0,"33,442",0,"33,442",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,"33,442",0,100.00%,0.00%
NV,Moapa Paiute Energy Center,36.702,-114.5125,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%
NV,Moapa Southern Paiute,36.52995,-114.770308,0,0,0,0,0,0,0,"624,453",0,0,"624,453",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"624,453",0,100.00%,0.00%
NV,Mohave,35.1458,-114.5917,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%
NV,Mountain View Solar,36.390556,-114.964444,0,0,0,0,0,0,0,"54,375",0,0,"54,375",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"54,375",0,100.00%,0.00%
NV,Nellis Air Force Base Solar Array,36.260278,-115.0544,0,0,0,0,0,0,0,"26,910",0,0,"26,910",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"26,910",0,100.00%,0.00%
NV,Nellis Solar Pv Ii,36.206672,-115.047703,0,0,0,0,0,0,0,"40,650",0,0,"40,650",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"40,650",0,100.00%,0.00%
NV,Nevada Cogen Assoc#1 Garnetvly,36.343229,-114.920686,0,0,"722,802",0,0,0,0,0,0,0,"722,802",0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,"722,802",0.00%,100.00%
NV,Nevada Cogen Associates 2 Black Mountain,36.2253,-114.8783,0,0,"714,401",0,0,0,0,0,0,0,"714,401",0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,"714,401",0.00%,100.00%
NV,Nevada Solar One,35.799798,-114.98173,0,0,"2,572",0,0,0,0,"110,379",0,0,"112,951",0.00%,0.00%,2.00%,0.00%,0.00%,0.00%,0.00%,98.00%,0.00%,0.00%,"110,379","2,572",98.00%,2.00%
NV,New Lahontan,39.463569,-119.065227,0,0,0,0,"18,331",0,0,0,0,0,"18,331",0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,"18,331",0,100.00%,0.00%
NV,Ngp Blue Mountain I Llc,40.9961,-118.1414,0,0,0,0,0,0,0,0,"229,387",0,"229,387",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,"229,387",0,100.00%,0.00%
NV,North Valmy,40.881317,-117.151605,"1,442,546","7,378",0,0,0,0,0,0,0,0,"1,449,924",99.00%,1.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,"1,449,924",0.00%,100.00%
NV,"Nrg Solar Las Vegas Mb 2, Llc",36.087426,-115.175381,0,0,0,0,0,0,0,"2,446",0,0,"2,446",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"2,446",0,100.00%,0.00%
NV,Nrg Solar Las Vegas Mb-1,36.088611,-115.177778,0,0,0,0,0,0,0,"9,288",0,0,"9,288",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"9,288",0,100.00%,0.00%
NV,Nvss-Ii,36.275051,-115.972329,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%
NV,"Patua Acquisition Project, Llc",39.585833,-119.073056,0,0,0,0,0,0,0,"27,049","110,997",0,"138,046",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,20.00%,80.00%,0.00%,"138,046",0,100.00%,0.00%
NV,Playa Solar,36.408,-114.908,0,0,0,0,0,0,0,"214,556",0,0,"214,556",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"214,556",0,100.00%,0.00%
NV,Playa Solar 2,36.408,-114.908,0,0,0,0,0,0,0,"295,201",0,0,"295,201",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"295,201",0,100.00%,0.00%
NV,Reid Gardner,36.657347,-114.633263,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%
NV,Richard Burdette Geothermal,39.390843,-119.754593,0,0,0,0,0,0,0,0,"134,394",0,"134,394",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,"134,394",0,100.00%,0.00%
NV,River Mountains Solar,36.031616,-114.929399,0,0,0,0,0,0,0,"34,051",0,0,"34,051",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"34,051",0,100.00%,0.00%
NV,Saguaro Power,36.0417,-115.0117,0,0,"709,333",0,0,0,0,0,0,0,"709,333",0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,"709,333",0.00%,100.00%
NV,San Emidio,40.380556,-119.399722,0,0,0,0,0,0,0,0,"64,436",0,"64,436",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,"64,436",0,100.00%,0.00%
NV,Searchlight Solar,35.479722,-114.936111,0,0,0,0,0,0,0,"49,186",0,0,"49,186",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"49,186",0,100.00%,0.00%
NV,Searchlight Wind,35.466944,-114.873611,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%
NV,Silver State Solar Power North,35.793056,-115.35028,0,0,0,0,0,0,0,"118,054",0,0,"118,054",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"118,054",0,100.00%,0.00%
NV,Silver State Solar Power South,35.63,-115.32,0,0,0,0,0,0,0,"710,894",0,0,"710,894",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"710,894",0,100.00%,0.00%
NV,Silverhawk,36.4078,-114.9606,0,0,"1,550,076",0,0,0,0,0,0,0,"1,550,076",0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,"1,550,076",0.00%,100.00%
NV,"Snow Mountain Solar, Llc",36.342536,-115.358069,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%
NV,Soda Lake Geothermal No I Ii,39.557,-118.8383,0,0,0,0,0,0,0,0,"60,672",0,"60,672",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,"60,672",0,100.00%,0.00%
NV,Spectrum Solar Pv Power Project,36.23,-114.87,0,0,0,0,0,0,0,"83,273",0,0,"83,273",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"83,273",0,100.00%,0.00%
NV,Spring Valley Wind Project,39.104167,-114.492222,0,0,0,0,0,0,"312,348",0,0,0,"312,348",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,"312,348",0,100.00%,0.00%
NV,Steamboat 1,39.3939,-119.7537,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%
NV,Steamboat 1A Power Plant,39.3939,-119.7537,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%
NV,Steamboat Hills Lp,39.37,-119.766944,0,0,0,0,0,0,0,0,"96,080",0,"96,080",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,"96,080",0,100.00%,0.00%
NV,Steamboat Ii,39.395603,-119.746762,0,0,0,0,0,0,0,0,"53,906",0,"53,906",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,"53,906",0,100.00%,0.00%
NV,Steamboat Iii,39.394444,-119.7475,0,0,0,0,0,0,0,0,"61,746",0,"61,746",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,"61,746",0,100.00%,0.00%
NV,Stillwater Facility,39.547537,-118.555613,0,0,0,0,0,0,0,"39,522","119,821",0,"159,343",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,25.00%,75.00%,0.00%,"159,343",0,100.00%,0.00%
NV,Sun Peak Generating Station,36.1375,-115.0339,0,0,"31,152",0,0,0,0,0,0,0,"31,152",0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,"31,152",0.00%,100.00%
NV,Sunrise,36.1384,-115.036,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%
NV,Sunshine Valley Solar,36.518,-116.497,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%
NV,Techren,35.851336,-114.974386,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%
NV,Techren Solar Ii Llc,35.867258,-114.956428,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%
NV,Techren Solar Iii Llc,35.844106,-114.9713,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%
NV,Techren Solar Iv Llc,35.892658,-114.936525,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%
NV,Techren Solar V,35.899694,-114.92625,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%
